Longitude,Type of Station,City,Address1,Zip,Address2,Version,State,City and State of the station,State FIPS,Unique Station Code,Latitude,latitude,longitude
-98.478134,RAIL,San Antonio,350 Hoefgen Street,78205,,07,TX,"San Antonio, Texas",48,SAS,29.419104,29.419104,-98.478134
-120.415253,BUS,Santa Maria,205 South Nicholson Avenue,93455,International House of Pancakes,07,CA,"Santa Maria, California",06,SAT,34.95113,34.95113,-120.415253
-81.144157,RAIL,Savannah,2611 Seaboard Coastline Drive,31401-1634,,07,GA,"Savannah, Georgia",13,SAV,32.078506,32.078506,-81.144157
-119.69072,RAIL,Santa Barbara,209 State Street,93101-3833,,07,CA,"Santa Barbara, California",06,SBA,34.413925,34.413925,-119.69072
-117.298407,BUS,San Bernardino,699 2nd Street,92410,,07,CA,"San Bernardino (McDonald's), California",06,SBB,34.102553,34.1025529277,-117.298406518
-81.434746,RAIL,Sebring,601 East Center St,33870-3513,,07,FL,"Sebring, Florida",12,SBG,27.497257,27.497257,-81.434746
-111.853226,RAIL,Shelby,230 W Central Avenue,59474-2050,,07,MT,"Shelby, Montana",30,SBY,48.505314,48.505314,-111.853226
-121.9382,BUS,Santa Clara,1001 Railroad Ave.,95050-4319,,07,CA,"Santa Clara (Caltrain/ACE), California",06,SCC,37.351997,37.3519972761,-121.938200216
-94.147789,RAIL,St. Cloud,555 East St. Germain Street,56304-0751,,07,MN,"St. Cloud, Minnesota",27,SCD,45.566891,45.566891,-94.147789
-90.812653,RAIL,Schriever,Hwy 20 and Hwy 24,70395,,07,LA,"Schriever, Louisiana",22,SCH,29.746908,29.746908,-90.812653
-121.495289,BUS,Sacramento,1389 10th Street,95814-4905,Drop-Only Bus Stop,07,CA,"Sacramento (State Capitol), California",06,SCS,38.575908,38.5759079694,-121.495289218
-122.023941,BUS,Santa Cruz,920 Pacific Street,95050,Highway 17 Express - Boards Lane 2,07,CA,"Santa Cruz (Metro Center), California",06,SCZ,36.970501,36.970501,-122.023941
-89.782433,RAIL,Slidell,1827 Front Street,70458,,07,LA,"Slidell, Louisiana",22,SDL,30.278233,30.278233,-89.782433
-73.942825,RAIL,Schenectady,332 Erie Blvd.,12305-1817,,07,NY,"Schenectady, New York",36,SDY,42.815266,42.815266,-73.942825
-117.149027,BUS,San Diego,2920 Zoo Drive,92101-1646,,07,CA,"San Diego Zoo (Bus Stop), California",06,SDZ,32.737963,32.7379634981,-117.14902691
-122.32843,RAIL,Seattle,303 South Jackson Street,98104-2868,King St. Station,07,WA,"Seattle (Amtrak), Washington",53,SEA,47.598911,47.598911,-122.32843
-93.228378,RAIL,Sedalia,Pacific St. and North Osage Ave.,65301,,07,MO,"Sedalia, Missouri",29,SED,38.711872,38.711872,-93.228378
-81.288582,RAIL,Sanford,600 South Persimmon Avenue,32771-2385,,07,FL,"Sanford (Auto Train), Florida",12,SFA,28.807592,28.807592,-81.288582
-122.393188,BUS,San Francisco,101 The Embarcadero,94105-1216,at Mission St. and The Embarcadero,07,CA,"San Francisco (Ferry), California",06,SFC,37.795254,37.795254,-122.393188
-122.395187,BUS,San Francisco,5 Embarcadero Center,94111-4800,Corner of California & Drumm Streets,07,CA,"San Francisco (Financial), California",06,SFF,37.793907,37.793907,-122.395187
-122.401256,BUS,San Francisco,747 Howard St.,94103-3118,4th & Howard Sts. - Moscone Convention Ctr.,07,CA,"San Francisco (Conv Ctr), California",06,SFM,37.784153,37.7841534635,-122.401256365
-122.393723,BUS,San Francisco,700 4th St.,94107-1617,Fourth and Townsend Sts. - Caltrain Station,07,CA,"San Francisco (Caltrain), California",06,SFP,37.777016,37.777016,-122.393723
-122.406319,BUS,San Francisco,835 Market Street,94103-1901,Shopping Center,07,CA,"San Francisco (Shopping), California",06,SFS,37.78476,37.78476,-122.406319
-122.40892,BUS,San Francisco,Beach St. & The Embarcadero,94133,Pier 39 - Fisherman's Wharf,07,CA,"San Francisco (Wharf), California",06,SFW,37.808594,37.808594,-122.40892
-93.74231,BUS,Shreveport,102 Lake Street,71101-3736,Holiday Inn,07,LA,"Shreveport, Louisiana",22,SHR,32.512302,32.512302,-93.74231
-118.693718,RAIL,Simi Valley,5050 Los Angeles Avenue,93063,Amtrak/Metrolink Station,07,CA,"Simi Valley, California",06,SIM,34.269947,34.269947,-118.693718
-121.534126,BUS,San Juan Bautista,301 The Alameda,95045,Windmill Market /  bus stop sign,07,CA,"San Juan Bautista, California",06,SJB,36.84166,36.8416599,-121.534125798
-121.901207,RAIL,San Jose,65 Cahill Street,95110,,07,CA,"San Jose, California",06,SJC,37.33107,37.33107,-121.901207
-86.486748,RAIL,St. Joseph,410 1/2 Vine Street,49085,,07,MI,"St. Joseph, Michigan",26,SJM,42.106617,42.106617,-86.486748
-121.284271,RAIL,Stockton,735 S. San Joaquin St,95203,,07,CA,"Stockton (711-718), California",06,SKN,37.946011,37.946011,-121.284271
-121.278989,RAIL,Stockton,949 East Channel St.,95202,Robert J. Cabral Station,07,CA,"Stockton (ACE, 701-704), California",06,SKT,37.956668,37.956668,-121.278989
-121.359283,BUS,Skykomish,90000 Highway 2,98288,(westbound - Sky Chalet),07,WA,"Skykomish, Washington",53,SKW,47.711525,47.711525,-121.359283
-82.711891,RAIL,Sandusky,1200 North Depot St.,44870-3165,at Shelby St.,07,OH,"Sandusky, Ohio",39,SKY,41.440125,41.440125,-82.711891
-111.902382,RAIL,Salt Lake City,340 South 600 West,84101,,07,UT,"Salt Lake City, Utah",49,SLC,40.762016,40.762016,-111.902382
-123.033452,BUS,Salem,450 Church St. NE,97301-3725,Greyhound Station,07,OR,"Salem (Greyhound), Oregon",41,SLG,44.943135,44.9431348179,-123.033452191
-119.941162,BUS,Stateline,4114 Lake Tahoe Blvd,96150,Transportation Center,07,CA,"Stateline Transit Center, California",06,SLH,38.959496,38.959496,-119.941162
-123.026237,RAIL,Salem,500 13th Street SE,97301,,07,OR,"Salem, Oregon",41,SLM,44.932171,44.932171,-123.026237
-120.653946,RAIL,San Luis Obispo,1011 Railroad Avenue,93401-4449,,07,CA,"San Luis Obispo, California",06,SLO,35.277416,35.277416,-120.653946
-120.651848,BUS,San Luis Obispo,Grand Avenue & Deer Road,93401,Vista Grande Restaurant,07,CA,"San Luis Obispo (Cal Poly), California",06,SLP,35.29258,35.29258,-120.651848
-120.00222,BUS,South Lake Tahoe,1000 Emerald Bay Road,96151,South Y Transit Center,07,CA,"South Lake Tahoe, California",06,SLT,38.914707,38.914707,-120.00222
-120.137306,BUS,Solvang,1630 Mission Drive,93463,,07,CA,"Solvang, California",06,SLV,34.595947,34.595947,-120.137306
-75.606456,BUS,Salisbury,350 Cypress St.,21801-4036,Greyhound Station,07,MD,"Salisbury, Maryland",24,SLY,38.369464,38.3694638935,-75.6064559864
-97.935677,RAIL,San Marcos,338 South Guadalupe St.,78666-6310,San Marcos Intermodal Station,07,TX,"San Marcos, Texas",48,SMC,29.879232,29.879232,-97.935677
-89.312492,BUS,Madison,Hwy 51 & East Broadway Ave.,53716,Dutch Mill Park and Ride,07,WI,"Madison (South), Wisconsin",55,SMD,43.048,43.048,-89.312492
-87.813179,RAIL,Summit,Archer Ave. and South Center Ave.,60501,,07,IL,"Summit, Illinois",17,SMT,41.792164,41.792164,-87.813179
-117.855042,RAIL,Santa Ana,1000 East Santa Ana Boulevard,92701,,07,CA,"Santa Ana, California",06,SNA,33.753166,33.753166,-117.855042
-117.306931,RAIL,San Bernardino,1170 West Third Street (all Trains and Buses),92410,"** Night Buses will drop at McDonalds, 699 2nd St.",07,CA,"San Bernardino (Amtrak Station), California",06,SNB,34.104362,34.104362,-117.306931
-117.663261,RAIL,San Juan Capistrano,26701 Verdugo Street,92675,,07,CA,"San Juan Capistrano, California",06,SNC,33.501484,33.501484,-117.663261
-102.399055,RAIL,Sanderson,201 Downey Street,79838,,07,TX,"Sanderson, Texas",48,SND,30.140099,30.140099,-102.399055
-117.619011,RAIL,San Clemente,Avenida del Mar and Avenida Victoria,92676,at the San Clemente Pier,07,CA,"San Clemente Pier, California",06,SNP,33.419159,33.419159,-117.619011
-121.656189,RAIL,Salinas,30 Railroad Avenue,93901-1432,,07,CA,"Salinas, California",06,SNS,36.679363,36.679363,-121.656189
-86.289146,RAIL,South Bend,2702 West Washington Avenue,46628,,07,IN,"South Bend, Indiana",18,SOB,41.679008,41.679008,-86.289146
-120.370789,BUS,Soda Springs,22002 Donner Pass Rd.,95728,Donner Summit Lodge,07,CA,"Soda Springs, California",06,SOD,39.323589,39.323589,-120.370789
-117.270073,RAIL,Solana Beach,105 North Cedros Avenue,92075,,07,CA,"Solana Beach, California",06,SOL,32.992054,32.992054,-117.270073
-79.391899,RAIL,Southern Pines,235 Northwest Broad Street,28387,,07,NC,"Southern Pines, North Carolina",37,SOP,35.174099,35.174099,-79.391899
-81.935738,RAIL,Spartanburg,290 Magnolia St,29303,,07,SC,"Spartanburg, South Carolina",45,SPB,34.95377,34.95377,-81.935738
-118.276604,BUS,San Pedro,"1st Stop:  N.Front & Swinford, Berth 95, Catalina",90731,Catalina Terminal (Air and Sea),07,CA,"San Pedro (Catalina Terminal), California",06,SPD,33.748417,33.748417,-118.276604
-72.59359,RAIL,Springfield,66 Lyman St.,01103,,07,MA,"Springfield, Massachusetts",25,SPG,42.105961,42.105961,-72.59359
-89.651672,RAIL,Springfield,East Washington and North Third Sts.,62701-1106,,07,IL,"Springfield, Illinois",17,SPI,39.801586,39.801586,-89.651672
-117.413063,RAIL,Spokane,221 W. 1st Avenue,99201-3704,Spokane Train and Bus Station,07,WA,"Spokane, Washington",53,SPK,47.656986,47.656986,-117.413063
-94.795113,RAIL,Staples,First & Fourth Aves,56479,,07,MN,"Staples, Minnesota",27,SPL,46.354588,46.354588,-94.795113
-82.964287,RAIL,South Shore,Main St & US 23,41174,,07,KY,"South Shore-South Portsmouth, Kentucky",21,SPM,38.720913,38.720913,-82.964287
-118.292505,BUS,San Pedro,931 S. Gaffey St.,90731,,07,CA,"San Pedro (Downtown), California",06,SPO,33.735955,33.7359545101,-118.292504774
-119.755418,RAIL,Sparks,Nugget Av. east of 11th St.,89431,SP/UP Rail Yard,07,NV,"Sparks, Nevada (Train Stop)",32,SPR,39.533649,39.533649,-119.755418
-116.608223,RAIL,Sandpoint,450 Railroad Avenue,83864,Former Northern Pacific Station,07,ID,"Sandpoint, Idaho",16,SPT,48.251759,48.251759,-116.608223
-119.755521,BUS,Sparks,1100 Nugget Avenue,89431,Nugget Casino,07,NV,"Sparks, Nevada (Thruway Buses)",32,SPX,39.533336,39.5333356446,-119.755521414
-82.446991,BUS,Sarasota,1993 Main Street,34231-5914,US 301 and Main the East Bound Side,07,FL,"Sarasota, Florida",12,SRA,27.270142,27.270142,-82.446991
-122.717194,BUS,Santa Rosa,175 Railroad Street,95401,Courtyard Marriott Hotel,07,CA,"Santa Rosa, California",06,SRC,38.436726,38.436726,-122.717194
-106.890793,BUS,Socorro,1007 South California St.,87801,Socorro Ready Mart,07,NM,"Socorro, New Mexico",35,SRO,34.044121,34.044121,-106.890793
-68.908818,BUS,Searsport,161 East Main St.,04974-3322,Steamboat Mobil,07,ME,"Searsport, Maine",23,SRT,44.461525,44.4615248818,-68.9088184275
-117.221864,BUS,San Diego,500 Sea World Drive,92109-7904,,07,CA,"San Diego Seaworld (Sightseer), California",06,SSC,32.761409,32.7614093724,-117.221863722
-123.923639,BUS,Seaside,1215 S. Holladay Drive,97301,Del's Chevron Station on US 101,07,OR,"Seaside, Oregon",41,SSD,45.98659,45.9865901509,-123.923638951
-78.281441,RAIL,Selma,500 East Railroad Street,27576,,07,NC,"Selma, North Carolina",37,SSM,35.532204,35.532204,-78.281441
-121.144379,BUS,Stevens Pass,US Highway 2 at Summit Parking Lot,98826,"WB stop on north side, EB stop on south side US2",07,WA,"Stevens Pass, Washington",53,SSW,47.713772,47.713772,-121.144379
-79.072723,RAIL,Staunton,1 Middlebrook Avenue,24401,,07,VA,"Staunton, Virginia",51,STA,38.147781,38.147781,-79.072723
-113.584808,BUS,St. George,1235 South Bluff St.,84770-5249,McDonalds Restaurant,07,UT,"St. George, Utah",49,STG,37.087825,37.0878252898,-113.584807889
-84.730408,BUS,St. Ignace,448 North State St.,49781-1427,St. Ignace Bus Station,07,MI,"St. Ignace, Michigan",26,STI,45.869965,45.869965,-84.730408
-90.205452,RAIL,St. Louis,551 South 16th St.,63103,,07,MO,"St. Louis, Missouri",29,STL,38.623947,38.623947,-90.205452
-73.542679,RAIL,Stamford,Washington Blvd and South State St.,06902,Amtrak/Metro-North Station,07,CT,"Stamford, Connecticut",09,STM,41.046181,41.046181,-73.542679
-102.390778,RAIL,Stanley,Main Street & Railroad Avenue,58784,,07,ND,"Stanley, North Dakota",38,STN,48.319363,48.319363,-102.390778
-82.684677,BUS,Clearwater,5251 110th Avenue North,33760-4846,"Pinellas Park Square, Suite 101",07,FL,"St Petersburg-Pinellas Park-Clearwater, Florida",12,STP,27.83964,27.83964,-82.684677
-122.039543,RAIL,Suisun,177 Main Street,94585,,07,CA,"Suisun, California",06,SUI,38.243465,38.243465,-122.039543
-121.463158,BUS,Sunriver,One Center Drive,97707,Sunriver Lodge and Resort,07,OR,"Sunriver, Oregon",41,SUN,43.856255,43.856255,-121.463158
-117.190563,BUS,Sun City,26908 Cherry Hills Blvd.,92586,,07,CA,"Sun City, California",06,SUT,33.710635,33.7106350764,-117.190563232
-122.3528,OTHER,Seattle,2701 Alaskan Way,98121,"Victoria Clipper Ferry, Pier 69",07,WA,"Seattle (Ferry - Pier 69), Washington",53,SVF,47.613895,47.613895394,-122.352800362
-122.030333,BUS,Sunnyvale,Evelyn Avenue at South Francis Street,96094,Caltrain Station,07,CA,"Sunnyvale, California",06,SVL,37.377626,37.3776256703,-122.030333182
-89.574982,BUS,Stevens Point,200 Division St.,54481-1843,Olympic Family Restaurant,07,WI,"Stevens Point, Wisconsin",55,SVP,44.532761,44.5327610181,-89.5749819873
-87.905159,RAIL,Sturtevant,2984 Wisconsin Street,53177,,07,WI,"Sturtevant, Wisconsin",55,SVT,42.699677,42.699677,-87.905159
-122.028011,BUS,Scotts Valley,246 Kings Village Rd.,95066-4029,Scotts Valley Transit Center,07,CA,"Scotts Valley, California",06,SVY,37.047738,37.047738116,-122.028011252
-76.152168,RAIL,Syracuse,131 Alliance Bank Parkway,13208,,07,NY,"Syracuse, New York",36,SYR,43.086372,43.086372,-76.152168
-122.418472,RAIL,Tacoma,1001 Puyallup Avenue,98421-2122,,07,WA,"Tacoma, Washington",53,TAC,47.241829,47.241829,-122.418472
-97.408798,RAIL,Taylor,118 East First St.,76574-3627,Union Pacific Yard Office,07,TX,"Taylor, Texas",48,TAY,30.567436,30.567436,-97.408798
-83.331367,RAIL,Toccoa,47 North Alexandria St.,30577,,07,GA,"Toccoa, Georgia",13,TCA,34.578533,34.578533,-83.331367
-87.56015,RAIL,Tuscaloosa,2105 Greensboro Ave,35401,,07,AL,"Tuscaloosa, Alabama",01,TCL,33.192257,33.192257,-87.56015
-123.919014,BUS,Toledo,1805 NW Highway 20,97520-1000,Dairy Queen/Valley Retriever Bus Stop,07,OR,"Toledo, Oregon",41,TDO,44.646549,44.646549,-123.919014
-118.452309,BUS,Tehachapi,Westside of Mullbery Street,93561,50 Yards off Tehachapi Blvd,07,CA,"Tehachapi, California",06,TEH,35.132732,35.132732,-118.452309
-114.459903,BUS,Twin Falls,1135 Blue Lakes Circle,83301-4832,Snake River Chevron,07,ID,"Twin Falls, Idaho",16,TFI,42.569276,42.5692761198,-114.459903093
-121.179665,BUS,The Dalles,201 East Federal Street,97058,City Transportation Center,07,OR,"The Dalles, Oregon",41,THD,45.600807,45.600807,-121.179665
-81.078056,RAIL,Thurmond,Hwy 25 & Hwy 2,25936,platform 1000 ft north of intersection,07,WV,"Thurmond, West Virginia",54,THN,37.956665,37.956665,-81.078056
-84.289536,RAIL,Tallahassee,918 1/2 Railroad Avenue,32310-4348,Opened by caretaker 30 Mins Prior to Trains,07,FL,"Tallahassee, Florida",12,TLH,30.433016,30.433016,-84.289536
-95.986832,BUS,Tulsa,317 South Detroit St.,74120-2424,,07,OK,"Tulsa, Oklahoma",40,TLS,36.15398,36.15398,-95.986832
-71.570677,BUS,Tilton,I-93 and US hwy 3,03276,Evans Expressmart/Exxon Station,07,NH,"Tilton, New Hampshire",33,TLT,43.453571,43.4535714933,-71.5706765877
-107.241699,BUS,Truth or Consequences,8 South Date St.,87901-2848,CW's Premium Water & Ice,07,NM,"Truth or Consequences, New Mexico",35,TOC,33.132992,33.132992,-107.241699
-90.504166,RAIL,Tomah,North Superior Ave. and Washington St.,54660,,07,WI,"Tomah, Wisconsin",55,TOH,43.985725,43.985725,-90.504166
-83.541267,RAIL,Toledo,415 Emerald Ave.,43602-1817,Central Union Plaza,07,OH,"Toledo, Ohio",39,TOL,41.638184,41.638184,-83.541267
-95.664894,RAIL,Topeka,500 SE Holliday Place,66607-1100,East 5th & Holliday Streets,07,KS,"Topeka, Kansas",20,TOP,39.051346,39.051346,-95.664894
-82.450912,RAIL,Tampa,601 Nebraska Ave,33602-3555,,07,FL,"Tampa, Florida",12,TPA,27.952265,27.952265,-82.450912
-97.344803,RAIL,Temple,315 West Ave B,76501,,07,TX,"Temple, Texas",48,TPL,31.095379,31.095379,-97.344803
-121.434631,BUS,Tracy,725 West Clover Road,95376-1746,Wendy's Restaurant,07,CA,"Tracy, California",06,TRA,37.761749,37.761749,-121.434631
-74.754562,RAIL,Trenton,72 South Clinton Avenue,08609-1238,,07,NJ,"Trenton, New Jersey",34,TRE,40.21825,40.21825,-74.754562
-104.507271,RAIL,Trinidad,Pine St & North Commercial St.,81082,,07,CO,"Trinidad, Colorado",08,TRI,37.172802,37.172802,-104.507271
-120.798798,RAIL,Denair,3800 Santa Fe Avenue,95316,Corner of Elm Street,07,CA,"Turlock-Denair, California",06,TRK,37.530312,37.530312,-120.798798
-120.182571,RAIL,Truckee,10000 E. River Street,96161-0329,,07,CA,"Truckee, California",06,TRU,39.327915,39.327915,-120.182571
-85.624825,BUS,Traverse City,3233 Cass Rd.,49684-8891,Bay Area Transportation Authority,07,MI,"Traverse City, Michigan",26,TRV,44.734547,44.734547,-85.624825
-112.122736,BUS,Tusayan,Arizona Hwy 64,86023,Grand Canyon Village/IMAX Theatre,07,AZ,"Tusayan(Grand Canyon Village), Arizona",04,TSY,36.035344,36.035344263,-112.122735524
-122.242581,RAIL,Tukwila,7301 South 158th St.,98188,Sounder Commuter Rail Station,07,WA,"Tukwila, Washington",53,TUK,47.461121,47.4611207248,-122.242580616
-110.965935,RAIL,Tucson,400 North Toole Avenue,85701-1815,,07,AZ,"Tucson, Arizona",04,TUS,32.223061,32.223061,-110.965935
-94.042442,RAIL,Texarkana,100 East Front Street,71854-5907,,07,AR,"Texarkana, Arkansas",05,TXA,33.420074,33.420074,-94.042442
-78.241051,RAIL,Tyrone,Pennsylvania Ave and West 10th St.,16686,,07,PA,"Tyrone, Pennsylvania",42,TYR,40.670322,40.670322,-78.241051
-75.223938,RAIL,Utica,321 Main St.,13501,Boehlert Transportation Center,07,NY,"Utica, New York",36,UCA,43.104073,43.104073,-75.223938
-123.195702,BUS,Ukiah,711 East Perkins Street,95482,Burger King,07,CA,"Ukiah, California",06,UKH,39.151531,39.151531,-123.195702
-80.223716,BUS,Winston-Salem,"601 South Martin Luther King, Jr. Dr",27110-0001,Bus stop in front of nursing bldg.,07,NC,"Winston-Salem State Univ, Winston-Salem, North Car",37,UWS,36.088467,36.0884670928,-80.2237155434
-75.976509,BUS,Virginia Beach,19th St. and Pacific Ave.,23451,,07,VA,"Virginia Beach, Virginia",51,VAB,36.847031,36.847031,-75.976509
-117.24688,BUS,Vale,151 Smith Street North,97918-1163,Fletcher Chevron Station,07,OR,"Vale, Oregon",41,VAE,43.981918,43.981918,-117.24688
-106.344299,BUS,Vail,241 South Frontage Road East,81657,,07,CO,"Vail, Colorado",08,VAI,39.642677,39.642677,-106.344299
-122.256223,BUS,Vallejo,4355 Sonoma Blvd.,94589,Denny's Restaurant,07,CA,"Vallejo, California",06,VAL,38.132982,38.132982266,-122.256222816
-122.684723,RAIL,Vancouver,1301 West 11th Street,98660,,07,WA,"Vancouver, Washington, United States",53,VAN,45.629803,45.629803,-122.684723
-106.374645,BUS,Vail,No specific location - door to door service for,81657,hotels and condos - for pickup call 800-525-6363,07,CO,"Vail Shuttle, Colorado",08,VBX,39.64055,39.6405503417,-106.374644876
-119.296577,RAIL,Ventura,Harbor Blvd and Figueroa Street,93003,,07,CA,"Ventura, California",06,VEC,34.276752,34.276752,-119.296577
-119.27771,BUS,Visalia,425 E. Oak Street,93291-5053,Visalia Transit Center,07,CA,"Visalia, California",06,VIS,36.327274,36.327274,-119.27771
-122.227943,BUS,Vallejo,Highway 37 and Fairgrounds Drive,94589,See VAL for daily Vallejo bus stop,07,CA,"Marine World (Seasonal), Vallejo, California",06,VMW,38.134327,38.134327,-122.227943
-118.447922,RAIL,Van Nuys,7724 Van Nuys Blvd.,91405,,07,CA,"Van Nuys (Amtrak), California",06,VNC,34.210979,34.210979,-118.447922
-118.482834,BUS,Van Nuys,7610 Woodley Ave.,91406-1728,Van Nuys Airport Flyaway Terminal,07,CA,"Van Nuys (Flyaway), California",06,VNF,34.208469,34.208469,-118.482834
-117.29213,RAIL,Victorville,16858 D St.,92392,"train on east side, bus on west side",07,CA,"Victorville, California",06,VRV,34.536629,34.536629,-117.29213
-72.752472,RAIL,Waterbury,US Hwy 2 and Park Row,05676,,07,VT,"Waterbury, Vermont",50,WAB,44.335072,44.335072,-72.752472
-119.331352,RAIL,Wasco,700 G Street,93208-2026,,07,CA,"Wasco, California",06,WAC,35.594273,35.594273,-119.331352
-91.012222,RAIL,Washington,301 West Front St.,63090-2118,,07,MO,"Washington, Missouri",29,WAH,38.561375,38.561375,-91.012222
-93.740456,RAIL,Warrensburg,100 South Holden St.,64093-2331,,07,MO,"Warrensburg, Missouri",29,WAR,38.763172,38.763172,-93.740456
-77.006371,RAIL,Washington,50 Massachusetts Ave NE,20002-4214,Union Station,07,DC,"Washington, District of Columbia",11,WAS,38.897305,38.897305,-77.006371
-89.118872,BUS,Waupaca,1222 West Fulton St.,54981-8236,Waupaca Mobil Travel Center,07,WI,"Waupaca, Wisconsin",55,WAU,44.356113,44.3561130267,-89.1188724109
-76.708054,RAIL,Williamsburg,468 North Boundary Street,23185-3650,,07,VA,"Williamsburg, Virginia",51,WBG,37.275726,37.275726,-76.708054
-122.81942,BUS,White City,7455 Highway 62,97503,at Highway 140,07,OR,"White City, Oregon",41,WCT,42.456943,42.4569434799,-122.819419958
-77.248276,RAIL,Woodbridge,1040 Express Way,22194,,07,VA,"Woodbridge, Virginia",51,WDB,38.657444,38.657444,-77.248276
-122.391527,BUS,Weed,175 North Weed Blvd (at Hwy 97),96094,Ray's Food Place,07,CA,"Weed, California",06,WDC,41.423177,41.423176806,-122.39152655
-89.775078,RAIL,Wisconsin Dells,Superior and La Crosse Sts.,53965,,07,WI,"Wisconsin Dells, Wisconsin",55,WDL,43.624786,43.624786,-89.775078
-82.167419,BUS,Waldo,14648 NE 147th Avenue,32694-0802,Intersection Hwy 301 & SR24,07,FL,"Waldo, Florida",12,WDO,29.790171,29.790171,-82.167419
-69.38561,BUS,Waldoboro,US hwy 1 and hwy 32,04572,Clipper Mart/Texaco Station,07,ME,"Waldoboro, Maine",23,WDR,44.10144,44.1014399946,-69.3856100178
-70.609631,RAIL,Wells,696 Sanford Road,04090,,07,ME,"Wells, Maine",23,WEM,43.321826,43.321826,-70.609631
-120.30584,RAIL,Wenatchee,Kittitas & South Columbia Sts.,98801-6008,Bus stop is across the street from train platform,07,WA,"Wenatchee, Washington",53,WEN,47.421623,47.421623,-120.30584
-72.825356,RAIL,Wallingford,37 Hall Avenue,06492,,07,CT,"Wallingford, Connecticut",09,WFD,41.457069,41.457069,-72.825356
-114.335159,RAIL,Whitefish,500 Depot Street,59937-2567,,07,MT,"Whitefish, Montana",30,WFH,48.41357,48.41357,-114.335159
-113.971642,RAIL,West Glacier,Hwy 2 and Going-to-the-Sun Rd.,59936,,07,MT,"West Glacier, Montana",30,WGL,48.498734,48.498734,-113.971642
-73.403107,RAIL,Whitehall,Main St. and Saunders St.,12887,,07,NY,"Whitehall, New York",36,WHL,43.554966,43.554966,-73.403107
-104.9679,BUS,Wheatland,1857 West Mariposa Parkway,82201-3132,Conoco Gas Station,07,WY,"Wheatland, Wyoming",56,WHT,42.04662,42.0466202709,-104.967899945
-120.966316,RAIL,Wishram,1 Railroad Avenue,98673,,07,WA,"Wishram, Washington",53,WIH,45.65731,45.65731,-120.966316
-75.552177,RAIL,Wilmington,100 South French Street,19801-5036,"(at Martin Luther King, Jr. Blvd. & French st.)",07,DE,"Wilmington, Delaware",10,WIL,39.736916,39.736916,-75.552177
-91.641747,RAIL,Winona,65 East Mark Street,55987-3611,,07,MN,"Winona, Minnesota",27,WIN,44.044937,44.044937,-91.641747
-105.817368,RAIL,Fraser,205 Fraser Avenue,80442,,07,CO,"Winter Park/Fraser, Colorado",08,WIP,39.948696,39.948696,-105.817368
-77.908295,RAIL,Wilson,401 East Nash Street,27893,,07,NC,"Wilson, North Carolina",37,WLN,35.723068,35.723068,-77.908295
-110.693085,RAIL,Winslow,501 East Second Street,86047,,07,AZ,"Winslow, Arizona",04,WLO,35.020908,35.020908,-110.693085
-71.830688,RAIL,Westerly,14 Railroad Avenue,02891,,07,RI,"Westerly, Rhode Island",44,WLY,41.381016,41.381016,-71.830688
-112.19146,BUS,Williams,233 North Grand Canyon Blvd,86046-2563,Grand Canyon Railway Depot,07,AZ,"Williams, Arizona",04,WMA,35.249149,35.249149,-112.19146
-112.188667,RAIL,Williams Junction,No address.  Reserve from WMA.,86046,Free shuttle provided WMA-WMJ.,07,AZ,"Williams Junction, Arizona",04,WMJ,35.252392,35.252392,-112.188667
-72.643761,RAIL,Windsor,41 Central St.,06095-2908,,07,CT,"Windsor, Connecticut",09,WND,41.851917,41.851917,-72.643761
-84.928085,BUS,Walloon Lake,Hwy 131 & Hwy 75,49796,,07,MI,"Walloon Lake, Michigan",26,WNK,45.273731,45.273731,-84.928085
-72.628563,RAIL,Windsor Locks,South Main St at RT 159,06096,,07,CT,"Windsor Locks, Connecticut",09,WNL,41.927246,41.927246,-72.628563
-72.385452,RAIL,Windsor,26 Depot Ave,05089-1407,,07,VT,"Windsor, Vermont",50,WNM,43.480442,43.480442,-72.385452
-117.731567,RAIL,Winnemucca,209 Railroad Street,89445,,07,NV,"Winnemucca, Nevada",32,WNN,40.969543,40.969543,-117.731567
-90.956161,RAIL,Walnut Ridge,NW Front St. and West Main St.,72476,,07,AR,"Walnut Ridge, Arkansas",05,WNR,36.068317,36.068317,-90.956161
-80.246208,BUS,Winston-Salem,100 West 5th Street,27101,"City Transfer Center, 5th & Trade Sts",07,NC,"Winston-Salem, North Carolina",37,WNS,36.092934,36.092934,-80.246208
-123.902224,BUS,Warrenton,695 S. Highway 101,97229,Fred Meyers Shopping Center,07,OR,"Warrenton, Oregon",41,WNT,46.15905,46.1590503027,-123.90222449
-71.140116,RAIL,Woburn,100 Atlantic Ave.,01801-1081,Woburn-Anderson Regional Trans Center,07,MA,"Woburn, Massachusetts",25,WOB,42.513972,42.5139724155,-71.1401158057
-71.793327,RAIL,Worcester,2 Washington Square,01604,Worcester Union Station,07,MA,"Worcester, Massachusetts",25,WOR,42.261379,42.261379,-71.793327
-80.062462,RAIL,West Palm Beach,201 South Tamarind Ave,33402,,07,FL,"West Palm Beach, Florida",12,WPB,26.712341,26.712341,-80.062462
-81.351982,RAIL,Winter Park,150 West Morse Blvd,32789-3825,,07,FL,"Winter Park, Florida",12,WPK,28.597132,28.597132,-81.351982
